"subject" "activity" "measures" "mean" "meanFreq" "std"
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0439053549285714 NA -0.475162371190476
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.509466648095238 NA -0.563640131190476
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.121686320740476 NA -0.284249712071429
15 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.281240708144206 NA -0.934166893968254
15 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.320449387166667 NA 0.353204008095238
15 "WALKING_UPSTAIRS" "fBodyAcc" -0.238719786245833 -0.301915360594444 -0.125705208063889
15 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.429903154229167 -0.407170416138889 -0.440209180510069
15 "WALKING_UPSTAIRS" "fBodyAccMag" -0.165242147958333 -0.0383017813479167 -0.255659340833333
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.261956679958333 0.10096009774375 -0.391313399375
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.731422357916667 0.144010749210625 -0.793104483333333
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.45369356625 -0.291977707054167 -0.308585869854167
15 "WALKING_UPSTAIRS" "fBodyGyro" -0.454607949513889 -0.32289975678125 -0.4015272991125
15 "WALKING_UPSTAIRS" "tBodyAcc" 0.0414942482888889 NA -0.136626677522222
15 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0211800051708333 NA -0.415871825194444
15 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.316050382083333 NA -0.313363553125
15 "WALKING_UPSTAIRS" "tBodyAccMag" -0.000971394711666667 NA -0.136552217494583
15 "WALKING_UPSTAIRS" "tBodyGyro" 0.00892695405715278 NA -0.407616832741667
15 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0859173841777778 NA -0.648831703680556
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.663637117708333 NA -0.748954848541667
15 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.201217274 NA -0.288429008639583
15 "WALKING_UPSTAIRS" "tGravityAcc" 0.228254713430556 NA -0.933943231944444
15 "WALKING_UPSTAIRS" "tGravityAccMag" -0.000971394711666667 NA -0.136552217494583
16 "LAYING" "fBodyAcc" -0.972809610571429 -0.132917524064286 -0.957005694857143
16 "LAYING" "fBodyAccJerk" -0.986292639571429 0.0374082195223333 -0.987950425571429
16 "LAYING" "fBodyAccMag" -0.968020521285714 -0.121302340485714 -0.958111895857143
16 "LAYING" "fBodyBodyAccJerkMag" -0.987514525142857 0.353266127962857 -0.98724716
16 "LAYING" "fBodyBodyGyroJerkMag" -0.988695277714286 0.090987582813 -0.988058401142857
16 "LAYING" "fBodyBodyGyroMag" -0.970249638857143 -0.124998552485714 -0.958975084
16 "LAYING" "fBodyGyro" -0.979314372 -0.0802745477309048 -0.977125277095238
16 "LAYING" "tBodyAcc" 0.0501021060907619 NA -0.960747618666667
16 "LAYING" "tBodyAccJerk" 0.0300451604640238 NA -0.986976045904762
16 "LAYING" "tBodyAccJerkMag" -0.988349656571429 NA -0.987891003571429
16 "LAYING" "tBodyAccMag" -0.961834634857143 NA -0.957895927714286
16 "LAYING" "tBodyGyro" -0.0110695222095238 NA -0.977513256238095
16 "LAYING" "tBodyGyroJerk" -0.0648873827671429 NA -0.989782397714286
16 "LAYING" "tBodyGyroJerkMag" -0.990839526285714 NA -0.988212425428571
16 "LAYING" "tBodyGyroMag" -0.951777099571429 NA -0.959020036285714
16 "LAYING" "tGravityAcc" 0.222391234585714 NA -0.965911694571429
16 "LAYING" "tGravityAccMag" -0.961834634857143 NA -0.957895927714286
16 "SITTING" "fBodyAcc" -0.969350914975845 0.0913232527637681 -0.957124608454106
16 "SITTING" "fBodyAccJerk" -0.984631485169082 0.0624223633304348 -0.986387037101449
16 "SITTING" "fBodyAccMag" -0.958335480724638 0.240617264101449 -0.942588250115942
16 "SITTING" "fBodyBodyAccJerkMag" -0.983968635942029 0.320055144681159 -0.982190554782609
16 "SITTING" "fBodyBodyGyroJerkMag" -0.989363136376812 0.232631765847826 -0.987506348985507
16 "SITTING" "fBodyBodyGyroMag" -0.954060994347826 0.000688060278260866 -0.938863215072464
16 "SITTING" "fBodyGyro" -0.968495707584541 0.0570000470248792 -0.966890555410628
16 "SITTING" "tBodyAcc" 0.0604594588855072 NA -0.959368574975845
16 "SITTING" "tBodyAccJerk" 0.0239293478107729 NA -0.985383106135266
16 "SITTING" "tBodyAccJerkMag" -0.987472699130435 NA -0.983615334057971
16 "SITTING" "tBodyAccMag" -0.961879680724638 NA -0.941051236086957
16 "SITTING" "tBodyGyro" -0.00636010549516908 NA -0.966553933381643
16 "SITTING" "tBodyGyroJerk" -0.0665315024821256 NA -0.989523131400966
16 "SITTING" "tBodyGyroJerkMag" -0.992444606231884 NA -0.988261252608696
16 "SITTING" "tBodyGyroMag" -0.946417382463768 NA -0.937942404637681
16 "SITTING" "tGravityAcc" 0.315045781358454 NA -0.964665003922705
16 "SITTING" "tGravityAccMag" -0.961879680724638 NA -0.941051236086957
16 "STANDING" "fBodyAcc" -0.976247063461538 0.0345452252480342 -0.965271732606838
16 "STANDING" "fBodyAccJerk" -0.98651864482906 0.0836996599320085 -0.988247190683761
16 "STANDING" "fBodyAccMag" -0.971082558076923 0.0924921398371795 -0.957173571923077
16 "STANDING" "fBodyBodyAccJerkMag" -0.986502687948718 0.344673907153846 -0.985912716923077
16 "STANDING" "fBodyBodyGyroJerkMag" -0.99117243 0.211078134223077 -0.990672800769231
16 "STANDING" "fBodyBodyGyroMag" -0.975448632179487 -0.0835937870487179 -0.963574736025641
16 "STANDING" "fBodyGyro" -0.980130288760684 -0.0966145795076923 -0.978618901923077
16 "STANDING" "tBodyAcc" 0.0544132355260684 NA -0.967614680384615
16 "STANDING" "tBodyAccJerk" 0.0269858600069615 NA -0.987240759273504
16 "STANDING" "tBodyAccJerkMag" -0.989205231794872 NA -0.986761550641026
16 "STANDING" "tBodyAccMag" -0.969948825128205 NA -0.95729449448718
16 "STANDING" "tBodyGyro" -0.00395573051068376 NA -0.978622463760684
16 "STANDING" "tBodyGyroJerk" -0.0656796953948718 NA -0.990796762264957
16 "STANDING" "tBodyGyroJerkMag" -0.992848576025641 NA -0.990809427435897
16 "STANDING" "tBodyGyroMag" -0.972528178205128 NA -0.964105768461539
16 "STANDING" "tGravityAcc" 0.238987858897436 NA -0.975158318803419
16 "STANDING" "tGravityAccMag" -0.969948825128205 NA -0.95729449448718
16 "WALKING" "fBodyAcc" -0.320218049869281 -0.115580017575621 -0.314647494869281
16 "WALKING" "fBodyAccJerk" -0.43933646627451 -0.393784359153595 -0.431044351830065
16 "WALKING" "fBodyAccMag" -0.410463241960784 0.175600477686275 -0.592150985098039
16 "WALKING" "fBodyBodyAccJerkMag" -0.378278490588235 0.0921999142870588 -0.441447754509804
16 "WALKING" "fBodyBodyGyroJerkMag" -0.72068229 0.1076755658 -0.745726853921569
16 "WALKING" "fBodyBodyGyroMag" -0.669228540784314 0.179727428509804 -0.721137001568627
16 "WALKING" "fBodyGyro" -0.549454575882353 -0.185385969511765 -0.562967268562091
16 "WALKING" "tBodyAcc" 0.0489302739201961 NA -0.293020692169935
16 "WALKING" "tBodyAccJerk" 0.0301049522607843 NA -0.420681938169935
16 "WALKING" "tBodyAccJerkMag" -0.363144483529412 NA -0.403386563921569
16 "WALKING" "tBodyAccMag" -0.258766694117647 NA -0.47180926745098
16 "WALKING" "tBodyGyro" -0.000967562223790849 NA -0.544085003921569
16 "WALKING" "tBodyGyroJerk" -0.0692012332235294 NA -0.653130751699346
16 "WALKING" "tBodyGyroJerkMag" -0.671541834117647 NA -0.722808438431373
16 "WALKING" "tBodyGyroMag" -0.485931932745098 NA -0.665078404313725
16 "WALKING" "tGravityAcc" 0.213935161496732 NA -0.972547230588235
16 "WALKING" "tGravityAccMag" -0.258766694117647 NA -0.47180926745098
16 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0484887545530496 -0.138436748362411 0.00648776007886525
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.229125606092199 -0.387560098659574 -0.257072306971489
16 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.114032088546809 0.0201391853085106 -0.0534137179170213
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.0745659082223404 -0.0148414437446808 -0.0919623368021277
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.58966315 0.102927876712766 -0.633479804680851
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.488253939574468 0.041547289106383 -0.479939845914894
16 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.425119205924823 -0.108280198505674 -0.518896116666667
16 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0524410795546099 NA 0.0238978515843972
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0155539990347518 NA -0.222084420617731
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.165908810808511 NA -0.0783498875595745
16 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.191079793587447 NA 0.119183740638298
16 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.00242137466808511 NA -0.475718036879433
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0739621336039716 NA -0.582577092765957
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.590896636382979 NA -0.595822214468085
16 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.309820427234043 NA -0.422315316808511
16 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.211317554333333 NA -0.941287284964539
16 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.191079793587447 NA 0.119183740638298
16 "WALKING_UPSTAIRS" "fBodyAcc" -0.359633622875817 -0.321061459430719 -0.210173871081046
16 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.526638302941177 -0.462532358058824 -0.525107896339869
16 "WALKING_UPSTAIRS" "fBodyAccMag" -0.370649738235294 -0.0937396805764706 -0.418924256078431
16 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.475597717843137 0.0673443714078431 -0.51993124
16 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.787833632352941 0.13453789232549 -0.825314327058824
16 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.630546675490196 -0.279231071313725 -0.532486721568627
16 "WALKING_UPSTAIRS" "fBodyGyro" -0.55561509130719 -0.370805367052288 -0.485602039901961
16 "WALKING_UPSTAIRS" "tBodyAcc" 0.0391820301270588 NA -0.230033467456209
16 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0438929867326797 NA -0.513375402352941
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.48321905 NA -0.493067129607843
16 "WALKING_UPSTAIRS" "tBodyAccMag" -0.233990331568627 NA -0.334795080196078
16 "WALKING_UPSTAIRS" "tBodyGyro" 0.00514477620653595 NA -0.486498410156863
16 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0686485745082353 NA -0.733028085620915
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.737705162156863 NA -0.797293228431373
16 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.308260568039216 NA -0.518189646470588
16 "WALKING_UPSTAIRS" "tGravityAcc" 0.122407327385621 NA -0.929906857581699
16 "WALKING_UPSTAIRS" "tGravityAccMag" -0.233990331568627 NA -0.334795080196078
17 "LAYING" "fBodyAcc" -0.964804491314554 0.00763748378685446 -0.955115699248826
17 "LAYING" "fBodyAccJerk" -0.979688172018779 0.0809845991007042 -0.981803773004695
17 "LAYING" "fBodyAccMag" -0.961046326338028 -0.0494678208816901 -0.949042531690141
17 "LAYING" "fBodyBodyAccJerkMag" -0.979687318732394 0.374273668633803 -0.979657231408451
17 "LAYING" "fBodyBodyGyroJerkMag" -0.982765526478873 0.242850862323944 -0.981983437605634
17 "LAYING" "fBodyBodyGyroMag" -0.969014444788732 -0.0465567390414085 -0.96002383915493
17 "LAYING" "fBodyGyro" -0.973927720610329 0.051341090155493 -0.975396143755869
17 "LAYING" "tBodyAcc" 0.0486425350667606 NA -0.957076714225352
17 "LAYING" "tBodyAccJerk" 0.0282780343719718 NA -0.980420853521127
17 "LAYING" "tBodyAccJerkMag" -0.981607627887324 NA -0.980126745352113
17 "LAYING" "tBodyAccMag" -0.953021411126761 NA -0.948257993521127
17 "LAYING" "tBodyGyro" -0.00216439188499531 NA -0.974526056431925
17 "LAYING" "tBodyGyroJerk" -0.0662461943286385 NA -0.984049894037559
17 "LAYING" "tBodyGyroJerkMag" -0.985542411126761 NA -0.982038121126761
17 "LAYING" "tBodyGyroMag" -0.960733121690141 NA -0.959325498732394
17 "LAYING" "tGravityAcc" 0.394105494788732 NA -0.95989815629108
17 "LAYING" "tGravityAccMag" -0.953021411126761 NA -0.948257993521127
17 "SITTING" "fBodyAcc" -0.9795796584375 0.116049769672917 -0.972455842916667
17 "SITTING" "fBodyAccJerk" -0.990566035364583 0.140017274884375 -0.9917824071875
17 "SITTING" "fBodyAccMag" -0.973626755 0.126009669051562 -0.9653996796875
17 "SITTING" "fBodyBodyAccJerkMag" -0.99142725046875 0.38152125453125 -0.99031962640625
17 "SITTING" "fBodyBodyGyroJerkMag" -0.995204564375 0.3586823609625 -0.99362452375
17 "SITTING" "fBodyBodyGyroMag" -0.98336929234375 -0.0181759388351563 -0.97471085296875
17 "SITTING" "fBodyGyro" -0.986274048489583 0.0474386178265625 -0.98527466796875
17 "SITTING" "tBodyAcc" 0.0498588868364583 NA -0.974010576979167
17 "SITTING" "tBodyAccJerk" 0.02637540417 NA -0.991168955729167
17 "SITTING" "tBodyAccJerkMag" -0.99281471515625 NA -0.99144649921875
17 "SITTING" "tBodyAccMag" -0.97274734640625 NA -0.96506519109375
17 "SITTING" "tBodyGyro" -0.00782279060052083 NA -0.985157410833333
17 "SITTING" "tBodyGyroJerk" -0.0621504804115625 NA -0.994693025208333
17 "SITTING" "tBodyGyroJerkMag" -0.996334795 NA -0.994446755625
17 "SITTING" "tBodyGyroMag" -0.967177744375 NA -0.97541025484375
17 "SITTING" "tGravityAcc" 0.268755064268229 NA -0.971175789010417
17 "SITTING" "tGravityAccMag" -0.97274734640625 NA -0.96506519109375
17 "STANDING" "fBodyAcc" -0.981776559700855 0.0401840842508547 -0.974914951025641
17 "STANDING" "fBodyAccJerk" -0.989323733760684 0.138613183079957 -0.990808701623932
17 "STANDING" "fBodyAccMag" -0.980967748205128 0.119058407512821 -0.975504840641026
17 "STANDING" "fBodyBodyAccJerkMag" -0.990162798846154 0.426849040797436 -0.989472086666667
17 "STANDING" "fBodyBodyGyroJerkMag" -0.992723939358974 0.314617814282051 -0.992177303589744
17 "STANDING" "fBodyBodyGyroMag" -0.984291131538461 -0.115635141833333 -0.977263418717949
17 "STANDING" "fBodyGyro" -0.984661761196581 -0.0805305502391453 -0.984154392606838
17 "STANDING" "tBodyAcc" 0.0496994504504701 NA -0.976601087606838
17 "STANDING" "tBodyAccJerk" 0.0255430113826923 NA -0.989990764188034
17 "STANDING" "tBodyAccJerkMag" -0.991742753589744 NA -0.990363248205128
17 "STANDING" "tBodyAccMag" -0.977635981410256 NA -0.975377309871795
17 "STANDING" "tBodyGyro" -0.00532157313811966 NA -0.984010870299145
17 "STANDING" "tBodyGyroJerk" -0.0654580590470085 NA -0.991761401452991
17 "STANDING" "tBodyGyroJerkMag" -0.993672973717949 NA -0.992372117307692
17 "STANDING" "tBodyGyroMag" -0.978184576538462 NA -0.977680837435897
17 "STANDING" "tGravityAcc" 0.148167990824786 NA -0.976911201324786
17 "STANDING" "tGravityAccMag" -0.977635981410256 NA -0.975377309871795
17 "WALKING" "fBodyAcc" -0.269617079808579 -0.166567482698415 -0.207603887367213
17 "WALKING" "fBodyAccJerk" -0.380368624021858 -0.428011238540984 -0.311592354337705
17 "WALKING" "fBodyAccMag" -0.429380043442623 0.174349227754098 -0.565162507704918
17 "WALKING" "fBodyBodyAccJerkMag" -0.335938891803279 0.0274103270236066 -0.211231860180328
17 "WALKING" "fBodyBodyGyroJerkMag" -0.582711859672131 0.152044228696721 -0.520385479180328
17 "WALKING" "fBodyBodyGyroMag" -0.518618058688525 0.351564688770492 -0.615320077704918
17 "WALKING" "fBodyGyro" -0.432230737540984 -0.114007168021858 -0.460952259344262
17 "WALKING" "tBodyAcc" 0.0480207309597268 NA -0.20096815022847
17 "WALKING" "tBodyAccJerk" 0.0382346820945355 NA -0.327778150149727
17 "WALKING" "tBodyAccJerkMag" -0.301093269180328 NA -0.275672786229508
17 "WALKING" "tBodyAccMag" -0.151151487704918 NA -0.461837866885246
17 "WALKING" "tBodyGyro" -0.00582890796612022 NA -0.440263617431694
17 "WALKING" "tBodyGyroJerk" -0.0664216958218579 NA -0.505307508196721
17 "WALKING" "tBodyGyroJerkMag" -0.517167440655738 NA -0.53970849147541
17 "WALKING" "tBodyGyroMag" -0.335009836885246 NA -0.522494763606557
17 "WALKING" "tGravityAcc" 0.185973012065574 NA -0.968833267486339
17 "WALKING" "tGravityAccMag" -0.151151487704918 NA -0.461837866885246
17 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.156992764063261 -0.261232146623913 -0.0241748670695652
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.355009637148551 -0.506860626884058 -0.314617186422464
17 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.0580680522108696 -0.0553633752984783 -0.0618876767130435
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.188680399771739 -0.0445946372391304 -0.236538515947826
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.57734888 0.163045288093478 -0.643399203913044
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.40943875826087 -0.0258920214847826 -0.428868687826087
17 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.390306739467391 -0.169556662781159 -0.467844893336232
17 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0626463561028986 NA -0.0347112000280435
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0324899531345652 NA -0.314610525413043
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.221631694184783 NA -0.206576683876087
17 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.148951103536087 NA 0.0914076757326087
17 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.013152160761087 NA -0.432727280934783
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0680640499694203 NA -0.547239068623188
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.540325787826087 NA -0.592319490869565
17 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.232641763307609 NA -0.352687281086957
17 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.205592511478261 NA -0.932566894782609
17 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.148951103536087 NA 0.0914076757326087
17 "WALKING_UPSTAIRS" "fBodyAcc" -0.219065150475 -0.314750092588472 -0.0885440004645833
17 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.456780620833333 -0.53430765875 -0.444219690902778
17 "WALKING_UPSTAIRS" "fBodyAccMag" -0.150305643291667 -0.184408514979167 -0.217393170604167
17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.360299853125 -0.0890136151333333 -0.437383107916667
17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.669008763541667 0.0865541719604167 -0.7241557425
17 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.504066956875 -0.103520890333333 -0.496444579791667
17 "WALKING_UPSTAIRS" "fBodyGyro" -0.420644048944444 -0.263554666699306 -0.427837993972222
17 "WALKING_UPSTAIRS" "tBodyAcc" 0.0361499216827778 NA -0.102115269926597
17 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0384118023006945 NA -0.433296178784722
17 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.357233897916667 NA -0.390912450416667
17 "WALKING_UPSTAIRS" "tBodyAccMag" -0.0128062276916667 NA -0.1028777303875
17 "WALKING_UPSTAIRS" "tBodyGyro" -0.00972583848734722 NA -0.408003069550694
17 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0688177463886111 NA -0.631117798125
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.637367490625 NA -0.68231162875
17 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.235191249091667 NA -0.440837260125
17 "WALKING_UPSTAIRS" "tGravityAcc" 0.0904017827777778 NA -0.931864560694444
17 "WALKING_UPSTAIRS" "tGravityAccMag" -0.0128062276916667 NA -0.1028777303875
18 "LAYING" "fBodyAcc" -0.986232254358974 0.163735935730036 -0.986097704461538
18 "LAYING" "fBodyAccJerk" -0.987128966820513 0.127262196194 -0.987865566666667
18 "LAYING" "fBodyAccMag" -0.986788412 0.339472649138462 -0.987648484461539
18 "LAYING" "fBodyBodyAccJerkMag" -0.988548418307692 0.393635924092308 -0.989710656769231
18 "LAYING" "fBodyBodyGyroJerkMag" -0.991901007538462 0.320132235323077 -0.992737961692308
18 "LAYING" "fBodyBodyGyroMag" -0.984329092153846 0.159375426572308 -0.981468841692308
18 "LAYING" "fBodyGyro" -0.987682463538462 0.0642116202020513 -0.98765339825641
18 "LAYING" "tBodyAcc" 0.0498662935179487 NA -0.986115744153846
18 "LAYING" "tBodyAccJerk" 0.0284956496947179 NA -0.987378552205128
18 "LAYING" "tBodyAccJerkMag" -0.98832154 NA -0.989526277538462
18 "LAYING" "tBodyAccMag" -0.986456241538462 NA -0.986464542615385
18 "LAYING" "tBodyGyro" -0.00505223889333333 NA -0.987394619076923
18 "LAYING" "tBodyGyroJerk" -0.0661243471589744 NA -0.993066727333333
18 "LAYING" "tBodyGyroJerkMag" -0.993095122615385 NA -0.992153054
18 "LAYING" "tBodyGyroMag" -0.980740846769231 NA -0.980560877846154
18 "LAYING" "tGravityAcc" 0.368216737435897 NA -0.989255586564103
18 "LAYING" "tGravityAccMag" -0.986456241538462 NA -0.986464542615385
18 "SITTING" "fBodyAcc" -0.984226630643275 0.131328562885965 -0.981869585263158
18 "SITTING" "fBodyAccJerk" -0.988085590994152 0.0951211376192982 -0.989291827134503
18 "SITTING" "fBodyAccMag" -0.984781467192982 0.304581057473684 -0.982226151578947
18 "SITTING" "fBodyBodyAccJerkMag" -0.990407075964912 0.459090849721053 -0.991044297894737
18 "SITTING" "fBodyBodyGyroJerkMag" -0.99480818754386 0.329617466666667 -0.994967621754386
18 "SITTING" "fBodyBodyGyroMag" -0.986535242105263 0.0492559518473684 -0.981252632807018
18 "SITTING" "fBodyGyro" -0.987230529415205 0.0221673271684211 -0.987027587894737
18 "SITTING" "tBodyAcc" 0.0508320383245614 NA -0.982282945555556
18 "SITTING" "tBodyAccJerk" 0.0287853541051649 NA -0.988593500292398
18 "SITTING" "tBodyAccJerkMag" -0.989869574561404 NA -0.991159350526316
18 "SITTING" "tBodyAccMag" -0.983674151754386 NA -0.981595285964912
18 "SITTING" "tBodyGyro" -0.00569042879122807 NA -0.986745266081871
18 "SITTING" "tBodyGyroJerk" -0.0624959743321637 NA -0.993736225964912
18 "SITTING" "tBodyGyroJerkMag" -0.994873439824561 NA -0.994868913508772
18 "SITTING" "tBodyGyroMag" -0.977634992105263 NA -0.981372675614035
18 "SITTING" "tGravityAcc" 0.400526787807018 NA -0.985473144678363
18 "SITTING" "tGravityAccMag" -0.983674151754386 NA -0.981595285964912
18 "STANDING" "fBodyAcc" -0.975807289589041 -0.0152276770375799 -0.967639080410959
18 "STANDING" "fBodyAccJerk" -0.983684771461187 0.0156511945753425 -0.985580934885845
18 "STANDING" "fBodyAccMag" -0.976797646027397 0.0447928488520548 -0.973264853561644
18 "STANDING" "fBodyBodyAccJerkMag" -0.984987073150685 0.361013970013699 -0.986277356712329
18 "STANDING" "fBodyBodyGyroJerkMag" -0.988960668767123 0.098540152739726 -0.988407465205479
18 "STANDING" "fBodyBodyGyroMag" -0.972352593013699 -0.212559690808219 -0.95911345739726
18 "STANDING" "fBodyGyro" -0.974094833059361 -0.205004651199315 -0.971965716575342
18 "STANDING" "tBodyAcc" 0.051123366043379 NA -0.969372369406393
18 "STANDING" "tBodyAccJerk" 0.0280024717575571 NA -0.984389920045662
18 "STANDING" "tBodyAccJerkMag" -0.98596529369863 NA -0.986015285890411
18 "STANDING" "tBodyAccMag" -0.972607495342466 NA -0.972285545479452
18 "STANDING" "tBodyGyro" -0.00516475670547945 NA -0.971830595525114
18 "STANDING" "tBodyGyroJerk" -0.064204396347032 NA -0.986460651598174
18 "STANDING" "tBodyGyroJerkMag" -0.988685954931507 NA -0.988519665753425
18 "STANDING" "tBodyGyroMag" -0.963006793150685 NA -0.959797118082192
18 "STANDING" "tGravityAcc" 0.231596736082192 NA -0.983883436164384
18 "STANDING" "tGravityAccMag" -0.972607495342466 NA -0.972285545479452
18 "WALKING" "fBodyAcc" -0.368284159583333 -0.0977643900908274 -0.361734473988095
18 "WALKING" "fBodyAccJerk" -0.459284316904762 -0.297465903183929 -0.45352801922619
18 "WALKING" "fBodyAccMag" -0.424386734107143 0.131646853132143 -0.565563056964286
18 "WALKING" "fBodyBodyAccJerkMag" -0.41403775125 0.0893293589464286 -0.444453486071429
18 "WALKING" "fBodyBodyGyroJerkMag" -0.710596311071429 0.269967615048214 -0.769408385535714
18 "WALKING" "fBodyBodyGyroMag" -0.620331394285714 0.17563858115 -0.668908146607143
18 "WALKING" "fBodyGyro" -0.572907976666667 -0.166272621387321 -0.581400607738095
18 "WALKING" "tBodyAcc" 0.0506223599735119 NA -0.343786485738095
18 "WALKING" "tBodyAccJerk" 0.0385706890095238 NA -0.440513846011905
18 "WALKING" "tBodyAccJerkMag" -0.379269262142857 NA -0.42541866125
18 "WALKING" "tBodyAccMag" -0.287908078035714 NA -0.460346465357143
18 "WALKING" "tBodyGyro" -0.00228028947922619 NA -0.570762840654762
18 "WALKING" "tBodyGyroJerk" -0.0634279329897619 NA -0.645439779047619
18 "WALKING" "tBodyGyroJerkMag" -0.636485896964286 NA -0.726591779107143
18 "WALKING" "tBodyGyroMag" -0.500471147857143 NA -0.60851009125
18 "WALKING" "tGravityAcc" 0.202872273755952 NA -0.976935463452381
18 "WALKING" "tGravityAccMag" -0.287908078035714 NA -0.460346465357143
18 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.388320255030303 -0.224531552362424 -0.325864226484848
18 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.500282282727273 -0.359160291066667 -0.519782545333333
18 "WALKING_DOWNSTAIRS" "fBodyAccMag" -0.241973534781818 -0.0768405979909091 -0.344299434181818
18 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.3833987134 0.00593003606623636 -0.386565072363636
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.744236045090909 0.0717609181272727 -0.763430801654545
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.604735414363636 -0.159221075909091 -0.533844932145455
18 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.525930189684849 -0.24919449197697 -0.555233726454545
18 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0560606558956364 NA -0.325152912787879
18 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0219901144187879 NA -0.495168156606061
18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.466516044 NA -0.3825173332
18 "WALKING_DOWNSTAIRS" "tBodyAccMag" -0.293531973636364 NA -0.229934247036364
18 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.00750971030963636 NA -0.534454026745455
